geoid,geoid_year,state,county,state_fips_code,county_fips_code,total_cdfi_lending,med_mortgage_loan,med_property_value,med_sba_504_loan,med_sba_7a_loan,num_mortgage_loans,num_mortgage_denials,num_mortgages_origin,num_sba_504_loans,num_sba_7a_loans,pop_pct_2plus_races,pop_pct_white,pop_pct_black,pop_pct_american_indian,pop_pct_asian,pop_pct_native_hawaiian,pop_pct_other_race
12031002902,2020, Florida, Duval County,12,31,23776.0,105000.0,135000.0,,,142,33,59,,,2.2,12.8,83.6,0.3,1.2,0.0,0.0
12031010106,2020, Florida, Duval County,12,31,112881.65611633999,275000.0,375000.0,,236800.0,455,86,231,,1,4.8,61.8,31.0,0.0,0.6,0.2,1.6
12031010204,2020, Florida, Duval County,12,31,351096.5,225000.0,255000.0,333000.0,729000.0,583,93,280,2,4,8.0,67.3,22.3,0.0,1.9,0.0,0.5
12031010307,2020, Florida, Duval County,12,31,46981.33576768531,195000.0,305000.0,,,69,25,23,,,2.0,20.7,77.4,0.0,0.0,0.0,0.0
12031010401,2020, Florida, Duval County,12,31,310096.0,185000.0,225000.0,1617000.0,270000.0,175,35,76,1,1,4.0,30.9,59.8,0.0,2.6,0.0,2.7
12031011100,2020, Florida, Duval County,12,31,57827.0,135000.0,195000.0,,15000.0,177,38,73,,1,2.9,17.3,79.9,0.0,0.0,0.0,0.0
12031011200,2020, Florida, Duval County,12,31,26790.0,145000.0,185000.0,,,143,37,44,,,2.5,7.2,90.3,0.0,0.0,0.0,0.0
12031011500,2020, Florida, Duval County,12,31,95652.0,125000.0,155000.0,2255000.0,255000.0,146,46,54,1,3,3.2,11.0,84.5,0.0,0.6,0.0,0.7
12031011600,2020, Florida, Duval County,12,31,90422.0,115000.0,155000.0,315000.0,4500000.0,110,19,49,2,1,0.1,0.3,98.8,0.0,0.9,0.0,0.0
12031012702,2020, Florida, Duval County,12,31,153146.03011973453,165000.0,235000.0,234000.0,577900.0,333,65,157,4,2,6.2,35.9,49.5,0.0,2.7,0.0,5.7
12031012703,2020, Florida, Duval County,12,31,21297.058360601426,155000.0,235000.0,,627100.0,320,83,139,,1,3.9,45.0,43.8,0.0,3.1,0.0,4.2
12031013404,2020, Florida, Duval County,12,31,11535.0,195000.0,245000.0,,,171,33,85,,,3.8,55.0,37.5,0.0,2.4,0.0,1.4
12031013732,2020, Florida, Duval County,12,31,217783.0,155000.0,275000.0,478500.0,,522,122,162,2,,11.4,30.6,44.1,0.0,5.8,0.0,8.1
12031014001,2020, Florida, Duval County,12,31,91476.0,385000.0,875000.0,743000.0,895000.0,247,52,121,1,9,1.1,95.4,0.0,2.3,0.5,0.2,0.5
12031014204,2020, Florida, Duval County,12,31,2803249.0,275000.0,615000.0,289500.0,458000.0,383,56,206,4,6,3.6,94.5,0.9,0.6,0.0,0.0,0.4
12031014205,2020, Florida, Duval County,12,31,1869.3333333333333,385000.0,605000.0,379500.0,672500.0,170,22,102,2,4,9.9,79.2,5.4,0.0,4.0,0.4,1.1
12031014206,2020, Florida, Duval County,12,31,934.6666666666666,435000.0,705000.0,369500.0,401250.0,100,22,51,2,2,3.5,91.8,0.0,0.0,2.4,0.7,1.7
12031014311,2020, Florida, Duval County,12,31,64845.0,225000.0,265000.0,387500.0,932500.0,237,43,115,6,5,15.4,57.9,21.5,0.8,2.7,0.0,1.7
12031014312,2020, Florida, Duval County,12,31,109830.0,215000.0,325000.0,383000.0,150000.0,268,54,130,4,5,11.4,54.8,21.4,0.0,11.7,0.0,0.7
12031014328,2020, Florida, Duval County,12,31,179090.0,225000.0,375000.0,2116000.0,935000.0,430,74,194,1,3,17.2,52.9,20.4,0.0,7.9,0.0,1.5
12031014329,2020, Florida, Duval County,12,31,80374.47514874362,225000.0,355000.0,357000.0,834350.0,198,30,108,1,2,10.8,64.6,11.5,0.0,6.4,0.0,6.9
12031014333,2020, Florida, Duval County,12,31,3673.0,195000.0,285000.0,341000.0,239000.0,264,41,127,1,1,5.7,65.8,22.0,0.0,1.5,0.0,5.1
12031014334,2020, Florida, Duval County,12,31,121232.0,215000.0,355000.0,,150000.0,267,44,135,,1,6.2,66.3,22.2,0.2,4.5,0.0,0.7
12031014335,2020, Florida, Duval County,12,31,85127.0,255000.0,385000.0,,158750.0,580,97,288,,2,11.9,62.6,12.2,0.0,6.3,0.0,7.0
12031014336,2020, Florida, Duval County,12,31,106652.0,225000.0,385000.0,,50000.0,406,74,216,,3,5.3,57.4,15.9,0.0,19.7,0.0,1.7
12031014340,2020, Florida, Duval County,12,31,103887.52309011003,295000.0,425000.0,661000.0,,423,68,210,1,,2.9,80.2,11.8,0.0,3.9,0.0,1.1
12031014344,2020, Florida, Duval County,12,31,8334.182372522984,275000.0,435000.0,,200000.0,246,39,125,,2,12.1,47.6,13.8,0.0,23.3,0.0,3.2
12031014408,2020, Florida, Duval County,12,31,2118.0,355000.0,775000.0,260000.0,19500.0,278,55,160,1,1,5.2,81.3,10.5,0.2,2.6,0.0,0.2
12031014415,2020, Florida, Duval County,12,31,98576.66666666666,5.0325E7,9.8505E7,670000.0,350000.0,1,0,1,7,9,12.3,68.4,12.8,0.2,3.3,0.0,3.0
12031014420,2020, Florida, Duval County,12,31,255101.88991143787,245000.0,465000.0,273000.0,612900.0,157,28,92,3,1,18.4,58.4,10.7,0.0,10.7,0.4,1.4
12031014421,2020, Florida, Duval County,12,31,25994.0,245000.0,445000.0,1251500.0,485250.0,356,53,185,2,4,9.3,84.0,1.9,0.0,4.7,0.0,0.0
12031014422,2020, Florida, Duval County,12,31,51988.0,195000.0,275000.0,1231500.0,270000.0,91,11,56,4,3,10.7,78.0,5.8,0.0,5.1,0.0,0.3
12031014425,2020, Florida, Duval County,12,31,26785.528396108384,205000.0,465000.0,,2806000.0,131,24,63,,1,8.8,50.8,22.9,0.0,11.0,0.0,6.5
12031014426,2020, Florida, Duval County,12,31,27021.0,205000.0,405000.0,129000.0,,199,23,99,1,,6.7,64.1,16.9,0.0,11.1,0.0,1.1
12031014601,2020, Florida, Duval County,12,31,14118.0,275000.0,405000.0,,150000.0,481,80,253,,1,10.9,73.3,8.5,0.0,6.9,0.0,0.4
12031014604,2020, Florida, Duval County,12,31,263315.0,195000.0,275000.0,448000.0,1564700.0,207,50,72,6,3,11.7,47.7,32.1,0.0,5.7,0.0,2.8
12031014703,2020, Florida, Duval County,12,31,7321.783451733563,245000.0,395000.0,,,116,24,53,,,4.2,64.3,28.4,0.0,2.9,0.3,0.0
12031014902,2020, Florida, Duval County,12,31,190633.0,165000.0,255000.0,1038500.0,95000.0,461,103,201,2,4,4.8,49.7,41.4,0.3,1.4,0.0,2.4
12031015100,2020, Florida, Duval County,12,31,3799.9999999999995,185000.0,235000.0,281000.0,,279,56,126,3,,19.5,63.4,11.4,0.0,3.3,0.0,2.3
12031015701,2020, Florida, Duval County,12,31,7907.666666666666,195000.0,265000.0,128000.0,568750.0,72,17,32,3,2,0.0,46.0,41.5,0.4,12.1,0.0,0.0
12031015924,2020, Florida, Duval County,12,31,68316.0,205000.0,265000.0,876500.0,930000.0,259,40,127,6,6,7.0,66.0,22.4,0.1,2.2,0.0,2.3
12031016002,2020, Florida, Duval County,12,31,48109.33333333333,185000.0,285000.0,,1151000.0,89,20,42,,2,7.8,57.6,20.9,0.0,10.0,0.0,3.7
12031016725,2020, Florida, Duval County,12,31,111325.0,305000.0,385000.0,469500.0,342500.0,294,48,157,14,6,5.3,64.3,21.5,0.3,1.2,0.0,7.4
12031016726,2020, Florida, Duval County,12,31,3865.0,175000.0,285000.0,159000.0,416000.0,269,56,129,4,3,8.3,71.4,8.7,0.0,0.0,0.0,11.6
12031016728,2020, Florida, Duval County,12,31,42306.0,225000.0,395000.0,1066000.0,250000.0,314,55,171,8,7,12.8,75.4,6.7,0.0,4.2,0.0,0.9
12031016731,2020, Florida, Duval County,12,31,137967.98016709278,195000.0,325000.0,427000.0,639700.0,218,34,106,4,5,7.8,58.1,19.1,0.0,0.0,0.0,15.0
12031016810,2020, Florida, Duval County,12,31,1611.5,205000.0,395000.0,,3375000.0,180,36,91,,1,6.6,71.5,7.4,0.0,6.7,0.0,7.8
12031016811,2020, Florida, Duval County,12,31,477842.5465295601,215000.0,395000.0,,117500.0,407,79,208,,2,13.5,70.0,8.8,0.0,7.7,0.0,0.0
12031016813,2020, Florida, Duval County,12,31,66147.32551512592,245000.0,365000.0,803000.0,65000.0,661,122,331,1,2,17.6,59.4,17.5,0.0,3.0,0.0,2.5
12031017200,2020, Florida, Duval County,12,31,5050680.461468864,205000.0,305000.0,382000.0,103000.0,87,13,49,5,9,6.6,39.9,50.3,0.0,3.1,0.0,0.0
12031017300,2020, Florida, Duval County,12,31,143600.0,255000.0,295000.0,682000.0,129800.0,733,164,353,3,1,2.9,70.9,18.1,0.7,0.8,0.1,6.4
12031017400,2020, Florida, Duval County,12,31,31964.0,125000.0,155000.0,676000.0,2744000.0,64,15,22,5,2,2.3,21.3,72.3,0.6,2.8,0.0,0.7
12033000100,2020, Florida, Escambia County,12,33,1.9129546E7,255000.0,415000.0,323500.0,240000.0,122,34,50,12,11,11.8,62.7,22.4,0.0,0.1,2.8,0.3
12033000600,2020, Florida, Escambia County,12,33,2980550.0,195000.0,305000.0,172000.0,,76,9,35,3,,10.2,35.0,47.3,0.2,0.0,0.0,7.3
12033000802,2020, Florida, Escambia County,12,33,3.553209420000001E7,295000.0,425000.0,260000.0,,269,45,124,3,,8.0,73.6,18.4,0.0,0.0,0.0,0.0
12033000900,2020, Florida, Escambia County,12,33,231116.0,265000.0,455000.0,,15000.0,181,22,94,,1,4.1,88.4,5.5,0.0,0.5,0.0,1.6
12033001500,2020, Florida, Escambia County,12,33,22969.0,115000.0,155000.0,,,70,17,26,,,3.5,17.8,75.2,0.2,0.0,0.0,3.3
12033002000,2020, Florida, Escambia County,12,33,83886.0,115000.0,155000.0,,,58,15,25,,,12.6,27.3,57.1,0.0,0.0,0.0,3.0
12033002601,2020, Florida, Escambia County,12,33,272014.0,285000.0,335000.0,,,371,51,180,,,21.4,61.2,4.2,0.0,7.7,0.0,5.6
12033002605,2020, Florida, Escambia County,12,33,97797.0,205000.0,265000.0,,755000.0,305,51,147,,2,12.7,63.9,17.6,0.6,4.6,0.0,0.6
12033002804,2020, Florida, Escambia County,12,33,7873.0,195000.0,265000.0,,,39,4,19,,,9.8,64.2,16.9,0.8,4.8,1.3,2.3
12033003308,2020, Florida, Escambia County,12,33,242487.3468100919,215000.0,295000.0,,1417500.0,499,59,217,,1,8.2,68.5,20.3,0.6,2.5,0.0,0.0
12033003312,2020, Florida, Escambia County,12,33,35236.971365649675,175000.0,225000.0,,,201,36,100,,,3.4,71.9,18.8,0.5,5.3,0.0,0.0
12033003400,2020, Florida, Escambia County,12,33,3.807847100000001E7,225000.0,265000.0,605000.0,471000.0,663,90,330,3,7,9.8,56.5,30.5,0.3,2.1,0.0,0.8
12033003510,2020, Florida, Escambia County,12,33,365526.6666666667,185000.0,215000.0,4343000.0,245000.0,185,23,85,1,1,3.8,60.8,26.0,0.0,0.0,0.0,9.4
12033003511,2020, Florida, Escambia County,12,33,155205.5,265000.0,315000.0,370000.0,350000.0,154,27,79,1,5,7.5,85.2,5.5,0.1,0.0,0.7,0.9
12033003512,2020, Florida, Escambia County,12,33,155205.5,175000.0,245000.0,,,269,51,133,,,12.3,53.6,31.4,0.1,0.3,0.0,2.4
12033003603,2020, Florida, Escambia County,12,33,1104847.0,285000.0,345000.0,,202000.0,1506,219,865,,2,5.1,82.9,6.1,0.2,4.5,0.0,1.2
12033003700,2020, Florida, Escambia County,12,33,176610.0,235000.0,325000.0,,,518,82,255,,,11.2,66.2,21.0,0.6,0.0,0.0,1.0
12033004000,2020, Florida, Escambia County,12,33,2223032.0,125000.0,145000.0,,664000.0,107,30,39,,1,6.4,43.0,47.9,0.0,0.3,0.0,2.5
12035060103,2020, Florida, Flagler County,12,35,173640.0,215000.0,345000.0,89000.0,292150.0,181,19,108,7,2,14.4,80.0,4.8,0.0,0.0,0.0,0.9
12035060105,2020, Florida, Flagler County,12,35,42222.0,325000.0,605000.0,276000.0,,370,61,190,1,,4.3,90.5,0.2,0.0,2.3,0.0,2.7
12035060208,2020, Florida, Flagler County,12,35,123059.8630583804,255000.0,355000.0,250000.0,115000.0,1115,203,508,1,7,6.1,82.7,9.0,0.0,0.4,0.0,1.9
12035060212,2020, Florida, Flagler County,12,35,238810.0,235000.0,325000.0,69000.0,50000.0,541,80,275,5,3,6.4,71.2,12.8,0.3,2.0,0.0,7.4
12035060213,2020, Florida, Flagler County,12,35,118724.0,245000.0,335000.0,1154000.0,25000.0,601,107,308,3,1,2.8,68.5,13.3,0.0,1.5,0.0,14.0
12035060215,2020, Florida, Flagler County,12,35,83103.5,235000.0,365000.0,66000.0,922800.0,448,75,225,1,1,6.3,72.6,9.4,0.0,2.0,0.0,9.7
12035060219,2020, Florida, Flagler County,12,35,188680.66666666666,235000.0,355000.0,46000.0,30000.0,489,77,253,1,3,7.5,71.2,19.1,0.0,0.6,0.0,1.6
12035060303,2020, Florida, Flagler County,12,35,539.0,455000.0,925000.0,270000.0,,218,43,98,1,,3.4,94.1,0.6,0.0,1.7,0.0,0.1
12037970101,2020, Florida, Franklin County,12,37,446216.75,175000.0,245000.0,,,57,15,23,,,17.5,43.1,26.6,0.7,0.1,0.0,12.0
12039020300,2020, Florida, Gadsden County,12,39,1754038.0,155000.0,205000.0,,,115,36,35,,,1.4,9.5,85.5,0.0,0.1,0.0,3.5
12041950203,2020, Florida, Gilchrist County,12,41,41684.0,165000.0,215000.0,,9900.0,185,44,87,,1,3.4,91.7,1.3,0.1,0.4,0.0,3.0
12041950204,2020, Florida, Gilchrist County,12,41,36759.0,155000.0,225000.0,,1015500.0,204,38,89,,2,8.7,81.5,6.0,1.4,0.4,0.0,1.9
12047960101,2020, Florida, Hamilton County,12,47,38832.55382967957,85000.0,95000.0,,,5,4,1,,,4.3,38.4,55.2,0.0,1.8,0.0,0.3
12047960102,2020, Florida, Hamilton County,12,47,91407.64617032043,125000.0,165000.0,219000.0,910000.0,99,28,45,1,5,1.5,67.9,29.8,0.2,0.0,0.0,0.6
12049970301,2020, Florida, Hardee County,12,49,135654.06147539287,145000.0,235000.0,,390000.0,124,23,56,,1,18.6,62.2,0.9,6.4,0.0,0.0,11.9
12049970302,2020, Florida, Hardee County,12,49,55949.93852460713,155000.0,255000.0,,,20,4,10,,,4.2,71.0,20.6,0.1,1.9,0.0,2.2
12051000101,2020, Florida, Hendry County,12,51,2105.4880914036744,175000.0,245000.0,,20000.0,125,28,52,,1,15.7,61.6,16.0,4.1,2.3,0.0,0.3
12053040501,2020, Florida, Hernando County,12,53,188588.16297088444,165000.0,225000.0,372000.0,350000.0,135,32,67,5,3,12.6,76.8,9.8,0.0,0.0,0.0,0.8
12053040602,2020, Florida, Hernando County,12,53,47709.0,195000.0,305000.0,852000.0,452100.0,208,47,96,1,2,7.2,89.4,1.4,0.0,0.0,0.0,2.1
12053040702,2020, Florida, Hernando County,12,53,658149.0,245000.0,355000.0,,350000.0,542,104,247,,3,4.6,86.3,5.1,0.3,2.6,0.0,1.2
12053040901,2020, Florida, Hernando County,12,53,625871.0,215000.0,315000.0,486000.0,222300.0,571,96,286,1,2,18.1,75.9,2.8,0.0,1.3,0.0,1.9
12053040907,2020, Florida, Hernando County,12,53,291170.0,205000.0,305000.0,497000.0,87500.0,302,56,133,1,3,9.3,85.4,4.6,0.0,0.3,0.0,0.3
12053040909,2020, Florida, Hernando County,12,53,390362.3395531906,245000.0,405000.0,871000.0,2800000.0,397,64,213,1,1,4.4,78.4,8.2,0.6,3.8,0.0,4.6
12053040912,2020, Florida, Hernando County,12,53,230267.3333333333,235000.0,395000.0,,80000.0,294,53,146,,2,5.4,86.2,1.1,0.0,2.0,0.0,5.3
12053040913,2020, Florida, Hernando County,12,53,115133.66666666666,205000.0,355000.0,,1272500.0,252,48,139,,2,3.8,94.2,0.0,0.0,0.0,0.0,2.0
12053041302,2020, Florida, Hernando County,12,53,821535.0,175000.0,265000.0,,450000.0,249,47,117,,3,5.4,83.2,6.7,0.0,0.0,0.0,4.7
12053041303,2020, Florida, Hernando County,12,53,362035.0000000001,155000.0,285000.0,,,153,23,77,,,0.0,98.6,0.0,0.2,1.0,0.0,0.2
12053041401,2020, Florida, Hernando County,12,53,948170.0000000001,175000.0,255000.0,,130000.0,577,111,270,,7,14.6,75.6,7.9,1.4,0.1,0.0,0.4
12053041402,2020, Florida, Hernando County,12,53,518255.0,195000.0,285000.0,,723000.0,546,105,255,,2,8.2,76.7,4.1,0.2,0.3,0.0,10.5
12053041501,2020, Florida, Hernando County,12,53,538458.0,335000.0,565000.0,,1118000.0,285,57,122,,1,3.1,88.4,4.4,0.0,1.0,0.0,3.0
12055960102,2020, Florida, Highlands County,12,55,61982.0,155000.0,225000.0,,,54,11,22,,,6.5,55.7,35.2,0.0,0.5,0.0,2.1
12055960105,2020, Florida, Highlands County,12,55,76393.5,115000.0,185000.0,,,31,6,18,,,2.2,72.0,15.6,0.0,4.9,0.0,5.3
12055960601,2020, Florida, Highlands County,12,55,120081.0,175000.0,225000.0,,,185,39,95,,,12.5,65.9,5.3,0.6,5.5,0.0,10.2
12055960700,2020, Florida, Highlands County,12,55,82387.0,155000.0,225000.0,,709850.0,270,50,126,,2,14.0,74.7,6.4,0.0,1.3,0.0,3.5
12055961100,2020, Florida, Highlands County,12,55,19497.0,125000.0,165000.0,,385000.0,134,32,55,,3,2.1,86.8,5.5,0.0,0.0,0.0,5.6
12055961201,2020, Florida, Highlands County,12,55,58989.0,105000.0,175000.0,,,53,16,17,,,4.0,79.5,14.3,0.3,0.0,0.0,1.9
12055961401,2020, Florida, Highlands County,12,55,73039.5,175000.0,285000.0,,25000.0,276,57,131,,2,5.4,90.1,2.9,0.0,0.0,0.0,1.6
12055961402,2020, Florida, Highlands County,12,55,73039.5,165000.0,255000.0,,,150,23,80,,,2.4,86.2,0.4,1.3,8.6,0.0,1.0
12055961601,2020, Florida, Highlands County,12,55,27136.969086993253,255000.0,365000.0,,100000.0,49,6,19,,1,13.7,85.5,0.0,0.8,0.0,0.0,0.0
12055961702,2020, Florida, Highlands County,12,55,22690.400000000005,165000.0,215000.0,,,92,22,42,,,10.4,60.7,10.8,0.7,0.6,0.0,16.8
12055980200,2020, Florida, Highlands County,12,55,,,,,4500000.0,,,,,1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
12057000402,2020, Florida, Hillsborough County,12,57,249825.0,205000.0,265000.0,404000.0,,108,14,54,2,,33.0,35.9,14.1,6.6,0.1,0.0,10.3
12057000500,2020, Florida, Hillsborough County,12,57,700107.0,215000.0,325000.0,190000.0,281000.0,342,49,170,3,4,19.3,77.2,0.9,0.2,2.0,0.0,0.4
12057000901,2020, Florida, Hillsborough County,12,57,480994.00000000006,205000.0,265000.0,,,131,24,53,,,16.7,28.3,42.6,2.4,2.9,0.0,7.1
12057001001,2020, Florida, Hillsborough County,12,57,361989.0,235000.0,285000.0,,217500.0,50,13,17,,2,4.8,11.5,73.9,2.0,0.0,0.0,7.9
12057002701,2020, Florida, Hillsborough County,12,57,1601180.4,235000.0,405000.0,176000.0,807000.0,226,47,100,3,5,22.3,59.5,5.6,1.0,3.4,0.4,7.9
12057003400,2020, Florida, Hillsborough County,12,57,313680.0,175000.0,255000.0,226000.0,50000.0,168,42,57,1,1,12.7,2.6,82.9,0.0,0.0,0.0,1.8
12057004300,2020, Florida, Hillsborough County,12,57,3985.0,1.2905E7,1.6965E7,,,3,1,2,,,12.4,24.1,62.6,0.0,0.0,0.0,0.9
12057004601,2020, Florida, Hillsborough County,12,57,671832.9921373993,225000.0,325000.0,1804500.0,315100.0,117,13,64,2,6,9.9,52.0,22.5,0.0,7.2,0.0,8.4
12057004602,2020, Florida, Hillsborough County,12,57,403561.00786260073,265000.0,375000.0,1116500.0,350000.0,70,12,34,12,9,18.2,38.2,35.0,0.0,3.5,0.0,5.1
12057005301,2020, Florida, Hillsborough County,12,57,1690075.000000001,355000.0,595000.0,644000.0,493500.0,174,26,100,4,19,11.3,74.7,4.1,0.0,6.4,0.0,3.5
12057005401,2020, Florida, Hillsborough County,12,57,305233.0,635000.0,1575000.0,,300000.0,343,60,177,,3,7.2,89.2,0.1,0.0,1.2,0.0,2.3
12057005900,2020, Florida, Hillsborough County,12,57,1135268.0,605000.0,1365000.0,634000.0,494000.0,387,45,210,1,1,8.4,86.2,1.9,0.2,2.9,0.0,0.5
12057006000,2020, Florida, Hillsborough County,12,57,1770059.9999999995,525000.0,1205000.0,1693000.0,345000.0,308,37,178,5,4,8.0,85.1,3.9,0.0,1.7,0.0,1.3
12057006101,2020, Florida, Hillsborough County,12,57,611089.0,605000.0,1415000.0,,413000.0,214,37,116,,3,8.2,87.9,0.6,0.0,0.8,0.0,2.6
12057006501,2020, Florida, Hillsborough County,12,57,121666.0,305000.0,465000.0,499500.0,50000.0,158,18,87,2,2,13.9,76.3,2.0,0.0,2.3,0.0,5.6
12057006503,2020, Florida, Hillsborough County,12,57,101854.57129948748,445000.0,765000.0,,262000.0,22,4,11,,1,9.0,79.4,6.6,0.0,3.5,0.0,1.5
12057007102,2020, Florida, Hillsborough County,12,57,418348.0,545000.0,745000.0,,271500.0,177,40,76,,4,16.9,67.7,4.8,0.3,2.2,5.5,2.4
12057010108,2020, Florida, Hillsborough County,12,57,874878.0,215000.0,365000.0,,,112,25,49,,,0.3,79.8,0.4,0.0,3.3,0.0,16.2
12057010303,2020, Florida, Hillsborough County,12,57,585985.0,85000.0,215000.0,106000.0,445200.0,91,39,21,1,3,8.8,85.0,4.0,0.0,0.0,0.0,2.2
12057010401,2020, Florida, Hillsborough County,12,57,1104318.0,165000.0,265000.0,275000.0,476450.0,243,52,112,1,2,13.4,41.8,36.0,0.0,2.5,0.0,6.3
12057010402,2020, Florida, Hillsborough County,12,57,585058.0,205000.0,285000.0,329000.0,300000.0,235,45,105,11,7,11.9,33.0,40.7,0.0,11.3,0.0,3.1
12057010810,2020, Florida, Hillsborough County,12,57,435064.0,195000.0,355000.0,527000.0,150000.0,48,7,22,1,3,8.1,48.3,26.0,1.1,15.2,0.0,1.3
12057010819,2020, Florida, Hillsborough County,12,57,134557.43171120697,125000.0,155000.0,,,54,13,22,,,11.4,54.1,17.3,0.0,13.9,0.0,3.2
12057010821,2020, Florida, Hillsborough County,12,57,180611.66666666666,225000.0,395000.0,,,14,2,6,,,17.7,24.4,30.5,8.6,0.5,0.0,18.3
12057010822,2020, Florida, Hillsborough County,12,57,361223.3333333333,285000.0,385000.0,174000.0,575450.0,12,3,5,1,4,26.6,25.7,30.5,4.2,1.6,0.0,11.3
12057010823,2020, Florida, Hillsborough County,12,57,171084.0,115000.0,145000.0,,75000.0,9,2,5,,1,6.4,46.2,28.3,0.0,17.0,0.0,2.0
12057010824,2020, Florida, Hillsborough County,12,57,167554.56828879303,235000.0,305000.0,,30000.0,3,0,2,,4,17.1,61.6,12.7,0.0,4.5,0.0,4.1
12057011003,2020, Florida, Hillsborough County,12,57,289860.99999999994,285000.0,405000.0,409000.0,381900.0,119,25,53,3,4,12.7,65.3,16.8,0.0,3.4,0.0,1.8
12057011005,2020, Florida, Hillsborough County,12,57,1032939.0,305000.0,655000.0,633000.0,75000.0,223,43,97,3,3,8.0,76.7,6.2,0.4,4.7,0.0,4.1
12057011007,2020, Florida, Hillsborough County,12,57,864445.9999999999,295000.0,515000.0,1962000.0,675500.0,211,39,96,1,2,11.2,68.8,14.3,0.0,2.0,0.0,3.6
12057011010,2020, Florida, Hillsborough County,12,57,1156562.0,195000.0,305000.0,352000.0,,213,47,97,1,,7.8,54.4,24.6,0.0,10.5,0.0,2.7
12057011016,2020, Florida, Hillsborough County,12,57,179763.0,225000.0,505000.0,,150000.0,178,40,79,,1,18.1,37.1,9.9,0.0,31.1,0.7,3.0
12057011203,2020, Florida, Hillsborough County,12,57,592754.0,195000.0,335000.0,,2391000.0,149,25,89,,3,8.9,81.0,3.0,0.0,5.1,0.0,2.0
12057011416,2020, Florida, Hillsborough County,12,57,2595185.0000000014,185000.0,305000.0,341000.0,350000.0,443,93,224,10,18,14.3,63.2,8.5,1.4,1.3,0.0,11.5
12057011510,2020, Florida, Hillsborough County,12,57,2620537.0,295000.0,575000.0,459500.0,220000.0,329,49,180,2,3,13.1,64.9,5.0,0.0,14.0,0.0,3.0
12057011514,2020, Florida, Hillsborough County,12,57,1808124.0,265000.0,425000.0,,153000.0,391,69,199,,1,13.1,75.9,3.0,0.0,1.8,0.0,6.2
12057011515,2020, Florida, Hillsborough County,12,57,980618.0,265000.0,435000.0,242000.0,20000.0,270,50,124,1,3,15.9,60.4,5.8,0.0,8.5,0.0,9.4
12057011519,2020, Florida, Hillsborough County,12,57,715458.0,385000.0,655000.0,617000.0,,129,18,66,1,,6.7,82.7,3.7,0.0,3.3,0.0,3.6
12057011521,2020, Florida, Hillsborough County,12,57,181297.66744838734,295000.0,455000.0,,842100.0,143,19,82,,1,11.4,51.3,15.1,0.0,2.0,5.7,14.5
12057011525,2020, Florida, Hillsborough County,12,57,690644.3238063379,405000.0,705000.0,414000.0,353950.0,183,19,94,7,2,18.0,71.3,1.5,0.0,5.8,0.0,3.3
12057011614,2020, Florida, Hillsborough County,12,57,1702731.0,195000.0,305000.0,301000.0,145000.0,380,109,137,1,3,35.6,35.5,13.4,0.0,2.3,0.0,13.2
12057011708,2020, Florida, Hillsborough County,12,57,1349527.0,295000.0,815000.0,1629500.0,622500.0,151,29,79,2,4,16.1,77.0,3.4,0.0,2.3,0.0,1.1
12057011713,2020, Florida, Hillsborough County,12,57,821147.556692698,225000.0,595000.0,,,143,35,62,,,21.8,49.5,9.4,0.0,17.6,0.0,1.6
12057011910,2020, Florida, Hillsborough County,12,57,970450.0,215000.0,355000.0,,683100.0,130,22,60,,4,20.9,63.1,2.8,1.3,0.5,0.0,11.4
12057011911,2020, Florida, Hillsborough County,12,57,1190334.9999999998,255000.0,365000.0,,280500.0,153,31,58,,6,21.7,42.9,17.0,0.0,2.2,0.0,16.2
12057012001,2020, Florida, Hillsborough County,12,57,855974.0,185000.0,275000.0,700000.0,216000.0,161,48,69,5,19,12.0,33.0,52.1,1.2,0.9,0.0,0.8
12057012106,2020, Florida, Hillsborough County,12,57,1775012.9999999995,265000.0,405000.0,,541750.0,388,75,188,,2,4.9,75.6,15.1,0.2,0.2,0.0,3.9
12057012206,2020, Florida, Hillsborough County,12,57,2296100.0,225000.0,355000.0,267000.0,420000.0,396,78,180,1,2,10.1,60.9,15.9,0.0,7.2,0.0,5.8
12057012210,2020, Florida, Hillsborough County,12,57,1230278.0000000005,205000.0,305000.0,439500.0,598500.0,339,55,160,2,5,12.0,51.3,29.4,0.0,2.8,0.0,4.4
12057012213,2020, Florida, Hillsborough County,12,57,706377.0,235000.0,325000.0,2225000.0,200000.0,417,68,206,1,1,13.7,61.4,12.5,0.0,2.6,0.0,9.8
12057012303,2020, Florida, Hillsborough County,12,57,1102650.9999999998,225000.0,315000.0,125000.0,292700.0,163,30,77,5,2,12.5,60.8,11.8,0.2,0.4,0.0,14.3
12057012403,2020, Florida, Hillsborough County,12,57,1556093.0,225000.0,345000.0,,100000.0,270,63,119,,1,7.7,65.9,10.8,0.0,1.0,0.0,14.6
12057012501,2020, Florida, Hillsborough County,12,57,4327785.0,205000.0,295000.0,125000.0,908000.0,152,32,72,14,10,4.7,71.8,2.8,4.4,1.4,0.0,14.8
12057012600,2020, Florida, Hillsborough County,12,57,1242020.0,195000.0,295000.0,507000.0,1333000.0,288,55,153,5,4,17.0,57.6,17.0,0.0,0.0,0.0,8.5
